user_id,signup_date,acquisition_channel,country
U04803,2024-01-03,paid_ads,IN
U04804,2024-03-18,paid_ads,IN
U04805,2024-04-17,organic,AE
U04806,2024-06-18,organic,US
U04807,2024-01-26,organic,IN
U04808,2024-06-18,social,IN
U04809,2024-05-13,organic,SG
U04810,2024-03-10,organic,IN
U04811,2024-06-08,referral,SG
U04812,2024-06-04,referral,AE
U04813,2024-06-28,organic,IN
U04814,2024-02-05,paid_ads,US
U04815,2024-04-17,referral,IN
U04816,2024-01-27,referral,IN
U04817,2024-05-10,organic,IN
U04818,2024-06-07,paid_ads,SG
U04819,2024-01-31,organic,IN
U04820,2024-03-13,referral,IN
U04821,2024-01-30,social,AE
U04822,2024-01-28,paid_ads,US
U04823,2024-05-07,social,IN
U04824,2024-02-20,organic,US
U04825,2024-06-04,organic,IN
U04826,2024-02-21,paid_ads,AE
U04827,2024-03-08,organic,IN
U04828,2024-05-13,paid_ads,IN
U04829,2024-02-21,paid_ads,IN
U04830,2024-04-01,paid_ads,IN
U04831,2024-06-29,referral,IN
U04832,2024-04-14,paid_ads,US
U04833,2024-03-16,referral,US
U04834,2024-02-11,organic,US
U04835,2024-01-11,paid_ads,IN
U04836,2024-05-20,organic,AE
U04837,2024-05-07,paid_ads,US
U04838,2024-02-23,referral,US
U04839,2024-06-25,social,IN
U04840,2024-05-03,organic,IN
U04841,2024-03-25,organic,IN
U04842,2024-03-01,referral,IN
U04843,2024-01-01,paid_ads,SG
U04844,2024-01-04,referral,IN
U04845,2024-06-20,organic,IN
U04846,2024-01-23,organic,US
U04847,2024-01-29,social,IN
U04848,2024-05-26,paid_ads,US
U04849,2024-06-20,organic,IN
U04850,2024-05-06,paid_ads,US
U04851,2024-02-08,organic,IN
U04852,2024-01-24,organic,SG
U04853,2024-05-10,social,IN
U04854,2024-01-20,organic,IN
U04855,2024-01-26,social,IN
U04856,2024-03-06,paid_ads,IN
U04857,2024-06-13,organic,US
U04858,2024-02-29,referral,IN
U04859,2024-04-26,social,IN
U04860,2024-03-16,referral,IN
U04861,2024-03-08,paid_ads,US
U04862,2024-04-28,organic,US
U04863,2024-01-13,organic,AE
U04864,2024-01-26,referral,IN
U04865,2024-02-14,organic,US
U04866,2024-01-11,organic,AE
U04867,2024-03-15,organic,IN
U04868,2024-04-02,organic,SG
U04869,2024-06-22,organic,IN
U04870,2024-03-21,paid_ads,AE
U04871,2024-04-19,organic,IN
U04872,2024-01-30,paid_ads,IN
U04873,2024-01-25,paid_ads,US
U04874,2024-01-12,paid_ads,IN
U04875,2024-01-03,referral,US
U04876,2024-02-05,social,AE
U04877,2024-06-18,referral,SG
U04878,2024-06-14,referral,IN
U04879,2024-02-13,organic,SG
U04880,2024-03-25,paid_ads,IN
U04881,2024-04-01,paid_ads,IN
U04882,2024-04-22,paid_ads,IN
U04883,2024-06-08,organic,IN
U04884,2024-03-09,referral,SG
U04885,2024-01-24,organic,IN
U04886,2024-04-05,social,IN
U04887,2024-03-28,paid_ads,SG
U04888,2024-02-16,referral,IN
U04889,2024-01-30,paid_ads,AE
U04890,2024-04-12,paid_ads,IN
U04891,2024-04-12,referral,AE
U04892,2024-04-26,referral,US
U04893,2024-03-10,referral,IN
U04894,2024-04-08,referral,AE
U04895,2024-06-25,referral,US
U04896,2024-05-02,organic,IN
U04897,2024-04-17,social,US
U04898,2024-06-15,referral,IN
U04899,2024-02-12,paid_ads,IN
U04900,2024-01-29,social,US
U04901,2024-02-03,organic,IN
U04902,2024-06-27,paid_ads,US
U04903,2024-01-16,organic,SG
U04904,2024-02-10,organic,SG
U04905,2024-01-27,paid_ads,SG
U04906,2024-04-16,paid_ads,IN
U04907,2024-05-31,paid_ads,IN
U04908,2024-05-03,organic,IN
U04909,2024-05-25,organic,US
U04910,2024-06-22,organic,AE
U04911,2024-04-22,referral,IN
U04912,2024-02-16,organic,SG
U04913,2024-06-05,organic,US
U04914,2024-04-07,social,AE
U04915,2024-04-01,paid_ads,AE
U04916,2024-06-05,organic,IN
U04917,2024-01-08,social,IN
U04918,2024-06-24,paid_ads,SG
U04919,2024-02-03,social,SG
U04920,2024-05-03,organic,US
U04921,2024-05-04,referral,US
U04922,2024-01-29,paid_ads,US
U04923,2024-04-15,paid_ads,US
U04924,2024-04-22,referral,SG
U04925,2024-01-12,organic,IN
U04926,2024-01-17,organic,IN
U04927,2024-03-07,organic,US
U04928,2024-06-16,paid_ads,AE
U04929,2024-03-21,organic,US
U04930,2024-01-04,referral,US
U04931,2024-06-29,referral,IN
U04932,2024-06-22,organic,US
U04933,2024-05-14,social,AE
U04934,2024-05-27,paid_ads,AE
U04935,2024-05-24,social,US
U04936,2024-02-27,social,IN
U04937,2024-06-20,social,AE
U04938,2024-03-27,paid_ads,IN
U04939,2024-05-12,organic,IN
U04940,2024-05-13,referral,IN
U04941,2024-06-25,organic,AE
U04942,2024-06-28,social,IN
U04943,2024-06-07,paid_ads,IN
U04944,2024-01-25,social,US
U04945,2024-04-20,organic,IN
U04946,2024-06-18,referral,US
U04947,2024-03-04,organic,US
U04948,2024-05-03,referral,IN
U04949,2024-03-29,organic,US
U04950,2024-06-18,referral,SG
U04951,2024-06-22,organic,SG
U04952,2024-06-13,social,US
U04953,2024-04-08,organic,IN
U04954,2024-02-08,paid_ads,US
U04955,2024-05-22,paid_ads,SG
U04956,2024-06-05,social,US
U04957,2024-01-14,social,IN
U04958,2024-01-03,organic,IN
U04959,2024-06-13,referral,US
U04960,2024-02-10,organic,IN
U04961,2024-05-09,organic,SG
U04962,2024-04-30,paid_ads,IN
U04963,2024-05-06,referral,IN
U04964,2024-02-12,social,US
U04965,2024-01-20,social,US
U04966,2024-05-05,social,IN
U04967,2024-03-23,referral,AE
U04968,2024-03-02,social,SG
U04969,2024-03-25,social,IN
U04970,2024-03-12,social,IN
U04971,2024-01-13,paid_ads,SG
U04972,2024-05-09,organic,AE
U04973,2024-02-27,organic,IN
U04974,2024-05-20,referral,IN
U04975,2024-06-13,organic,IN
U04976,2024-04-06,organic,IN
U04977,2024-04-13,organic,IN
U04978,2024-03-01,paid_ads,IN
U04979,2024-01-21,referral,US
U04980,2024-04-27,organic,IN
U04981,2024-04-23,referral,IN
U04982,2024-05-26,organic,SG
U04983,2024-04-24,referral,IN
U04984,2024-01-23,social,IN
U04985,2024-05-07,referral,AE
U04986,2024-04-24,social,US
U04987,2024-03-21,organic,SG
U04988,2024-01-31,paid_ads,US
U04989,2024-05-07,organic,IN
U04990,2024-06-16,referral,IN
U04991,2024-01-05,referral,AE
U04992,2024-01-27,referral,US
U04993,2024-04-13,social,IN
U04994,2024-04-15,referral,IN
U04995,2024-01-10,organic,IN
U04996,2024-05-22,social,IN
U04997,2024-05-20,paid_ads,IN
U04998,2024-01-01,referral,IN
U04999,2024-01-24,organic,SG
U05000,2024-06-03,paid_ads,AE
