txn_id,user_id,amount,txn_timestamp,hour_of_day,status
T003667,U02733,3693.57,2024-05-08 20:00:00,20,failed
T003668,U02734,4600.28,2024-01-27 15:00:00,15,success
T003669,U02734,2780.73,2024-01-29 15:00:00,15,success
T003670,U02734,3082.31,2024-01-29 15:00:00,15,success
T003671,U02734,1845.92,2024-02-02 15:00:00,15,success
T003672,U02734,943.87,2024-02-16 15:00:00,15,success
T003673,U02734,5581.26,2024-02-26 15:00:00,15,success
T003674,U02735,928.58,2024-05-14 13:00:00,13,success
T003675,U02735,2418.53,2024-05-17 13:00:00,13,success
T003676,U02735,2320.62,2024-06-01 13:00:00,13,failed
T003677,U02735,2221.79,2024-06-10 13:00:00,13,success
T003678,U02735,3650.92,2024-06-19 13:00:00,13,success
T003679,U02735,604.39,2024-06-03 13:00:00,13,success
T003680,U02735,578.69,2024-05-20 13:00:00,13,success
T003681,U02735,2844.43,2024-07-02 13:00:00,13,success
T003682,U02736,716.26,2024-04-26 06:00:00,6,success
T003683,U02736,3266.03,2024-04-28 06:00:00,6,success
T003684,U02736,1449.51,2024-05-14 06:00:00,6,success
T003685,U02736,2199.27,2024-05-20 06:00:00,6,success
T003686,U02736,2556.4,2024-05-08 06:00:00,6,success
T003687,U02736,3388.33,2024-06-05 06:00:00,6,success
T003688,U02736,2007.51,2024-05-02 06:00:00,6,failed
T003689,U02737,1002.86,2024-01-18 06:00:00,6,success
T003690,U02737,6013.12,2024-01-24 06:00:00,6,success
T003691,U02737,1997.99,2024-01-30 06:00:00,6,pending
T003692,U02737,4826.23,2024-02-05 06:00:00,6,success
T003693,U02737,4295.61,2024-02-03 06:00:00,6,success
T003694,U02742,3143.33,2024-04-29 15:00:00,15,success
T003695,U02742,3093.02,2024-05-06 15:00:00,15,success
T003696,U02742,3299.69,2024-05-01 15:00:00,15,success
T003697,U02742,769.75,2024-05-23 15:00:00,15,success
T003698,U02742,1590.6,2024-05-19 15:00:00,15,failed
T003699,U02742,5684.09,2024-06-03 15:00:00,15,success
T003700,U02742,2453.94,2024-05-11 15:00:00,15,success
T003701,U02744,4901.17,2024-01-19 00:00:00,0,success
T003702,U02744,4483.49,2024-01-25 00:00:00,0,success
T003703,U02744,1501.14,2024-01-21 00:00:00,0,success
T003704,U02744,1252.65,2024-02-18 00:00:00,0,success
T003705,U02744,3613.74,2024-02-04 00:00:00,0,failed
T003706,U02744,3186.07,2024-02-08 00:00:00,0,failed
T003707,U02744,6399.57,2024-02-18 00:00:00,0,success
T003708,U02745,2754.04,2024-05-26 19:00:00,19,success
T003709,U02747,4457.87,2024-06-23 15:00:00,15,success
T003710,U02747,3007.17,2024-07-01 15:00:00,15,success
T003711,U02747,4146.28,2024-07-11 15:00:00,15,success
T003712,U02747,4978.58,2024-07-23 15:00:00,15,success
T003713,U02749,3789.85,2024-01-10 18:00:00,18,success
T003714,U02749,1066.83,2024-01-18 18:00:00,18,success
T003715,U02749,1193.14,2024-01-12 18:00:00,18,success
T003716,U02752,2245.95,2024-01-02 18:00:00,18,success
T003717,U02753,4037.12,2024-02-29 00:00:00,0,success
T003718,U02753,2598.23,2024-03-05 00:00:00,0,success
T003719,U02753,2011.08,2024-03-08 00:00:00,0,success
T003720,U02753,2543.31,2024-03-18 00:00:00,0,success
T003721,U02753,1539.8,2024-04-05 00:00:00,0,success
T003722,U02753,3028.67,2024-04-14 00:00:00,0,success
T003723,U02753,2504.02,2024-03-18 00:00:00,0,success
T003724,U02754,3601.62,2024-05-29 09:00:00,9,failed
T003725,U02754,1103.61,2024-06-04 09:00:00,9,success
T003726,U02754,1789.38,2024-06-06 09:00:00,9,success
T003727,U02754,2446.49,2024-06-01 09:00:00,9,success
T003728,U02754,4141.35,2024-07-08 09:00:00,9,success
T003729,U02754,1650.9,2024-06-13 09:00:00,9,success
T003730,U02754,1944.01,2024-07-04 09:00:00,9,failed
T003731,U02754,3490.08,2024-06-05 09:00:00,9,success
T003732,U02755,1230.51,2024-01-22 03:00:00,3,failed
T003733,U02756,2830.98,2024-01-13 04:00:00,4,success
T003734,U02766,1308.17,2024-03-15 21:00:00,21,success
T003735,U02767,1903.49,2024-04-18 06:00:00,6,success
T003736,U02767,6849.93,2024-04-23 06:00:00,6,failed
T003737,U02767,3325.59,2024-05-02 06:00:00,6,success
T003738,U02767,2363.72,2024-04-27 06:00:00,6,success
T003739,U02767,4769.81,2024-05-20 06:00:00,6,success
T003740,U02767,2267.44,2024-04-28 06:00:00,6,success
T003741,U02771,4144.1,2024-06-16 17:00:00,17,success
T003742,U02771,3374.9,2024-06-18 17:00:00,17,success
T003743,U02771,3363.12,2024-06-20 17:00:00,17,success
T003744,U02771,3678.19,2024-06-28 17:00:00,17,success
T003745,U02771,2392.92,2024-07-10 17:00:00,17,success
T003746,U02773,5218.77,2024-04-07 07:00:00,7,success
T003747,U02775,6221.24,2024-04-28 04:00:00,4,success
T003748,U02775,3566.45,2024-05-06 04:00:00,4,success
T003749,U02775,2547.68,2024-05-16 04:00:00,4,success
T003750,U02775,4726.77,2024-05-22 04:00:00,4,success
T003751,U02775,1227.39,2024-05-26 04:00:00,4,success
T003752,U02775,1983.79,2024-05-13 04:00:00,4,success
T003753,U02777,4621.96,2024-04-08 08:00:00,8,success
T003754,U02778,3231.65,2024-01-25 01:00:00,1,success
T003755,U02784,5083.94,2024-04-01 01:00:00,1,success
T003756,U02784,3062.77,2024-04-11 01:00:00,1,success
T003757,U02784,4778.15,2024-04-09 01:00:00,1,pending
T003758,U02784,3324.49,2024-04-07 01:00:00,1,success
T003759,U02784,1441.57,2024-05-03 01:00:00,1,success
T003760,U02784,3479.63,2024-04-11 01:00:00,1,success
T003761,U02784,2822.16,2024-05-01 01:00:00,1,success
T003762,U02785,2284.04,2024-02-03 00:00:00,0,success
T003763,U02787,2799.39,2024-05-19 20:00:00,20,success
T003764,U02787,915.84,2024-05-27 20:00:00,20,success
T003765,U02787,4508.58,2024-06-08 20:00:00,20,success
T003766,U02787,3860.22,2024-06-09 20:00:00,20,success
T003767,U02787,3024.55,2024-06-24 20:00:00,20,success
T003768,U02788,1260.03,2024-04-14 01:00:00,1,success
T003769,U02788,4928.84,2024-04-16 01:00:00,1,success
T003770,U02788,4579.24,2024-04-18 01:00:00,1,success
T003771,U02788,4706.94,2024-04-26 01:00:00,1,success
T003772,U02788,851.77,2024-05-04 01:00:00,1,success
T003773,U02788,3483.56,2024-05-24 01:00:00,1,failed
T003774,U02788,3976.43,2024-04-20 01:00:00,1,success
T003775,U02789,961.4,2024-05-17 19:00:00,19,failed
T003776,U02789,6935.04,2024-05-26 19:00:00,19,success
T003777,U02789,3113.18,2024-06-04 19:00:00,19,success
T003778,U02789,6928.54,2024-05-29 19:00:00,19,success
T003779,U02789,1984.0,2024-06-06 19:00:00,19,failed
T003780,U02789,1328.91,2024-06-06 19:00:00,19,success
T003781,U02794,1338.95,2024-03-21 02:00:00,2,success
T003782,U02794,2409.18,2024-03-30 02:00:00,2,success
T003783,U02794,4529.21,2024-03-23 02:00:00,2,success
T003784,U02794,714.88,2024-03-24 02:00:00,2,success
T003785,U02794,1926.35,2024-04-30 02:00:00,2,success
T003786,U02794,1813.15,2024-04-15 02:00:00,2,success
T003787,U02794,564.18,2024-03-27 02:00:00,2,success
T003788,U02794,2656.4,2024-04-18 02:00:00,2,success
T003789,U02796,4589.93,2024-06-23 08:00:00,8,success
T003790,U02796,1850.54,2024-06-28 08:00:00,8,success
T003791,U02796,1941.21,2024-07-03 08:00:00,8,success
T003792,U02797,1302.38,2024-05-22 01:00:00,1,success
T003793,U02797,2290.27,2024-06-01 01:00:00,1,success
T003794,U02797,4082.27,2024-05-28 01:00:00,1,success
T003795,U02798,1744.01,2024-04-21 11:00:00,11,success
T003796,U02799,3646.83,2024-05-19 04:00:00,4,success
T003797,U02800,2018.39,2024-04-09 15:00:00,15,success
T003798,U02800,4761.83,2024-04-17 15:00:00,15,success
T003799,U02800,1316.75,2024-04-15 15:00:00,15,success
T003800,U02800,2631.96,2024-04-15 15:00:00,15,pending
T003801,U02800,6595.2,2024-05-07 15:00:00,15,failed
T003802,U02800,5766.48,2024-05-24 15:00:00,15,success
T003803,U02800,4289.29,2024-04-15 15:00:00,15,success
T003804,U02800,3533.35,2024-04-16 15:00:00,15,success
T003805,U02801,836.61,2024-03-02 03:00:00,3,success
T003806,U02801,3471.13,2024-03-06 03:00:00,3,success
T003807,U02805,6340.46,2024-02-11 23:00:00,23,success
T003808,U02806,3152.44,2024-03-12 15:00:00,15,success
T003809,U02806,2653.69,2024-03-16 15:00:00,15,success
T003810,U02806,3017.12,2024-03-28 15:00:00,15,success
T003811,U02806,5013.3,2024-04-05 15:00:00,15,success
T003812,U02806,746.58,2024-03-28 15:00:00,15,failed
T003813,U02806,3111.63,2024-03-27 15:00:00,15,failed
T003814,U02808,5510.01,2024-02-01 12:00:00,12,failed
T003815,U02811,1561.51,2024-04-19 13:00:00,13,failed
T003816,U02811,3311.75,2024-04-25 13:00:00,13,success
T003817,U02814,6917.62,2024-03-05 18:00:00,18,success
T003818,U02815,3297.19,2024-02-24 08:00:00,8,success
T003819,U02815,6264.92,2024-02-26 08:00:00,8,success
T003820,U02815,1999.97,2024-03-15 08:00:00,8,pending
T003821,U02815,1028.74,2024-03-10 08:00:00,8,success
T003822,U02815,1381.93,2024-03-23 08:00:00,8,success
T003823,U02815,895.81,2024-03-30 08:00:00,8,success
T003824,U02815,3676.31,2024-04-06 08:00:00,8,success
T003825,U02817,1857.63,2024-01-29 00:00:00,0,success
T003826,U02819,2748.34,2024-01-10 02:00:00,2,success
T003827,U02819,1944.48,2024-01-15 02:00:00,2,success
T003828,U02819,3255.53,2024-01-30 02:00:00,2,success
T003829,U02826,4455.36,2024-01-13 20:00:00,20,success
T003830,U02827,3573.28,2024-04-14 18:00:00,18,success
T003831,U02828,2883.11,2024-04-24 19:00:00,19,success
T003832,U02834,3826.05,2024-05-09 20:00:00,20,pending
T003833,U02835,3429.27,2024-03-18 03:00:00,3,success
T003834,U02835,4753.66,2024-03-22 03:00:00,3,success
T003835,U02835,957.73,2024-03-22 03:00:00,3,success
T003836,U02835,537.54,2024-04-11 03:00:00,3,failed
T003837,U02835,3219.24,2024-04-11 03:00:00,3,success
T003838,U02840,3428.34,2024-06-03 12:00:00,12,success
T003839,U02844,3540.93,2024-03-22 11:00:00,11,success
T003840,U02844,1404.53,2024-04-01 11:00:00,11,failed
T003841,U02844,6575.14,2024-04-01 11:00:00,11,success
T003842,U02844,2328.01,2024-03-31 11:00:00,11,failed
T003843,U02845,1412.15,2024-02-08 04:00:00,4,success
T003844,U02845,3955.12,2024-02-17 04:00:00,4,success
T003845,U02845,1876.0,2024-02-22 04:00:00,4,success
T003846,U02845,3937.08,2024-02-17 04:00:00,4,success
T003847,U02845,900.48,2024-02-12 04:00:00,4,success
T003848,U02845,4574.81,2024-02-28 04:00:00,4,success
T003849,U02845,4153.03,2024-04-02 04:00:00,4,success
T003850,U02852,6684.99,2024-01-18 06:00:00,6,success
T003851,U02853,2231.63,2024-05-23 06:00:00,6,success
T003852,U02853,1292.34,2024-06-02 06:00:00,6,success
T003853,U02853,3595.86,2024-05-27 06:00:00,6,success
T003854,U02853,3825.57,2024-05-29 06:00:00,6,success
T003855,U02853,6675.85,2024-06-28 06:00:00,6,pending
T003856,U02854,3338.01,2024-06-03 02:00:00,2,failed
T003857,U02854,2562.89,2024-06-06 02:00:00,2,success
T003858,U02854,5605.66,2024-06-17 02:00:00,2,success
T003859,U02856,4936.21,2024-06-13 00:00:00,0,success
T003860,U02856,1354.95,2024-06-16 00:00:00,0,success
T003861,U02856,706.88,2024-06-29 00:00:00,0,success
T003862,U02856,694.78,2024-07-01 00:00:00,0,success
T003863,U02856,5131.76,2024-06-29 00:00:00,0,success
T003864,U02856,4800.69,2024-07-08 00:00:00,0,success
T003865,U02857,1010.38,2024-06-23 16:00:00,16,success
T003866,U02857,3424.89,2024-06-24 16:00:00,16,failed
T003867,U02857,4818.35,2024-07-11 16:00:00,16,success
T003868,U02857,4193.67,2024-07-11 16:00:00,16,success
T003869,U02857,1193.26,2024-07-05 16:00:00,16,failed
T003870,U02857,1941.11,2024-08-02 16:00:00,16,success
T003871,U02857,4186.73,2024-07-17 16:00:00,16,success
T003872,U02857,3540.86,2024-09-01 16:00:00,16,success
T003873,U02861,3319.14,2024-01-14 00:00:00,0,pending
T003874,U02866,5507.52,2024-05-16 23:00:00,23,success
T003875,U02866,4108.77,2024-05-20 23:00:00,23,success
T003876,U02866,1691.2,2024-06-05 23:00:00,23,success
T003877,U02866,3157.14,2024-06-09 23:00:00,23,success
T003878,U02866,5876.24,2024-06-21 23:00:00,23,success
T003879,U02866,4699.34,2024-05-21 23:00:00,23,success
T003880,U02870,2224.36,2024-04-16 11:00:00,11,success
T003881,U02870,2618.92,2024-04-23 11:00:00,11,success
T003882,U02870,3594.91,2024-05-04 11:00:00,11,success
T003883,U02871,1677.92,2024-02-09 21:00:00,21,success
T003884,U02876,4958.41,2024-05-03 01:00:00,1,pending
T003885,U02878,3264.82,2024-03-02 04:00:00,4,success
T003886,U02878,1135.51,2024-03-11 04:00:00,4,success
T003887,U02878,783.28,2024-03-22 04:00:00,4,success
T003888,U02878,1569.27,2024-03-05 04:00:00,4,success
T003889,U02878,2524.33,2024-04-11 04:00:00,4,success
T003890,U02878,6936.48,2024-04-16 04:00:00,4,success
T003891,U02887,1621.33,2024-05-17 01:00:00,1,success
T003892,U02894,4994.07,2024-06-17 05:00:00,5,success
T003893,U02894,2028.95,2024-06-22 05:00:00,5,success
T003894,U02894,6201.94,2024-06-27 05:00:00,5,success
T003895,U02894,4218.23,2024-07-17 05:00:00,5,success
T003896,U02894,3976.53,2024-06-21 05:00:00,5,pending
T003897,U02894,1001.64,2024-07-12 05:00:00,5,success
T003898,U02894,3163.56,2024-06-29 05:00:00,5,pending
T003899,U02896,5796.14,2024-04-28 20:00:00,20,success
T003900,U02898,2868.05,2024-01-27 10:00:00,10,success
T003901,U02901,3446.52,2024-01-18 03:00:00,3,success
T003902,U02904,1381.15,2024-06-24 07:00:00,7,success
T003903,U02904,3491.29,2024-06-30 07:00:00,7,success
T003904,U02904,4672.4,2024-07-02 07:00:00,7,success
T003905,U02905,1049.78,2024-06-05 04:00:00,4,success
T003906,U02905,4082.35,2024-06-11 04:00:00,4,success
T003907,U02905,3419.32,2024-06-17 04:00:00,4,success
T003908,U02905,5733.4,2024-07-02 04:00:00,4,success
T003909,U02905,2347.44,2024-06-25 04:00:00,4,success
T003910,U02905,1897.41,2024-07-15 04:00:00,4,success
T003911,U02905,6380.79,2024-08-04 04:00:00,4,success
T003912,U02905,3419.97,2024-06-26 04:00:00,4,failed
T003913,U02906,5016.4,2024-06-05 23:00:00,23,success
T003914,U02906,3016.12,2024-06-14 23:00:00,23,success
T003915,U02906,5907.84,2024-06-09 23:00:00,23,success
T003916,U02906,3119.08,2024-06-20 23:00:00,23,success
T003917,U02906,2274.89,2024-06-29 23:00:00,23,success
T003918,U02906,6821.5,2024-07-25 23:00:00,23,success
T003919,U02908,5642.92,2024-01-21 06:00:00,6,pending
T003920,U02908,1585.66,2024-01-30 06:00:00,6,success
T003921,U02908,1213.96,2024-02-04 06:00:00,6,success
T003922,U02908,1600.02,2024-02-11 06:00:00,6,success
T003923,U02908,2584.24,2024-02-26 06:00:00,6,failed
T003924,U02908,4418.7,2024-03-06 06:00:00,6,success
T003925,U02913,2953.77,2024-02-27 12:00:00,12,success
T003926,U02913,2893.03,2024-03-02 12:00:00,12,success
T003927,U02913,2066.38,2024-03-14 12:00:00,12,success
T003928,U02913,4961.19,2024-03-13 12:00:00,12,pending
T003929,U02913,6986.52,2024-04-03 12:00:00,12,success
T003930,U02913,5137.12,2024-03-08 12:00:00,12,success
T003931,U02913,4663.14,2024-04-21 12:00:00,12,success
T003932,U02915,594.09,2024-02-25 14:00:00,14,success
T003933,U02915,3625.99,2024-03-01 14:00:00,14,success
T003934,U02915,2764.17,2024-03-06 14:00:00,14,success
T003935,U02915,4263.76,2024-03-11 14:00:00,14,success
T003936,U02915,3158.35,2024-02-29 14:00:00,14,success
T003937,U02915,2443.58,2024-04-15 14:00:00,14,success
T003938,U02915,2993.39,2024-03-26 14:00:00,14,success
T003939,U02915,1465.15,2024-03-24 14:00:00,14,success
T003940,U02919,817.41,2024-02-26 01:00:00,1,success
T003941,U02922,5257.0,2024-05-05 08:00:00,8,success
T003942,U02923,5047.76,2024-03-07 02:00:00,2,success
T003943,U02923,4882.45,2024-03-10 02:00:00,2,failed
T003944,U02923,2889.19,2024-03-25 02:00:00,2,success
T003945,U02923,2905.49,2024-03-13 02:00:00,2,success
T003946,U02924,5618.67,2024-06-29 05:00:00,5,success
T003947,U02926,3030.26,2024-07-02 15:00:00,15,success
T003948,U02928,1270.08,2024-04-15 09:00:00,9,success
T003949,U02928,1382.13,2024-04-25 09:00:00,9,pending
T003950,U02928,6823.5,2024-04-21 09:00:00,9,success
T003951,U02928,4858.5,2024-04-18 09:00:00,9,success
T003952,U02930,3705.53,2024-05-23 23:00:00,23,success
T003953,U02930,1130.11,2024-05-27 23:00:00,23,success
T003954,U02930,3464.95,2024-05-27 23:00:00,23,success
T003955,U02930,3367.91,2024-06-13 23:00:00,23,success
T003956,U02931,1103.79,2024-03-26 17:00:00,17,success
T003957,U02931,3091.83,2024-04-01 17:00:00,17,success
T003958,U02931,3769.91,2024-04-13 17:00:00,17,failed
T003959,U02931,1871.26,2024-03-29 17:00:00,17,success
T003960,U02931,897.59,2024-04-19 17:00:00,17,failed
T003961,U02933,2701.07,2024-04-07 21:00:00,21,pending
T003962,U02933,6098.69,2024-04-14 21:00:00,21,success
T003963,U02933,4987.71,2024-04-11 21:00:00,21,success
T003964,U02936,2008.27,2024-06-16 06:00:00,6,success
T003965,U02936,4199.81,2024-06-18 06:00:00,6,success
T003966,U02936,3990.55,2024-07-02 06:00:00,6,success
T003967,U02936,3956.13,2024-07-04 06:00:00,6,success
T003968,U02936,2707.4,2024-07-10 06:00:00,6,success
T003969,U02938,1849.25,2024-03-21 23:00:00,23,success
T003970,U02938,1564.66,2024-03-27 23:00:00,23,success
T003971,U02938,2901.47,2024-03-25 23:00:00,23,success
T003972,U02939,1881.46,2024-03-09 19:00:00,19,success
T003973,U02939,5728.02,2024-03-19 19:00:00,19,success
T003974,U02939,4073.73,2024-03-19 19:00:00,19,success
T003975,U02939,1113.16,2024-03-30 19:00:00,19,success
T003976,U02939,5364.7,2024-04-14 19:00:00,19,success
T003977,U02939,5860.48,2024-03-14 19:00:00,19,success
T003978,U02939,1714.62,2024-03-27 19:00:00,19,success
T003979,U02939,4103.17,2024-05-04 19:00:00,19,success
T003980,U02941,515.06,2024-05-14 01:00:00,1,success
T003981,U02941,2948.6,2024-05-18 01:00:00,1,success
T003982,U02941,1762.56,2024-05-16 01:00:00,1,success
T003983,U02941,4437.44,2024-06-07 01:00:00,1,success
T003984,U02941,4639.43,2024-06-03 01:00:00,1,success
T003985,U02941,2615.44,2024-05-19 01:00:00,1,success
T003986,U02941,702.55,2024-06-25 01:00:00,1,success
T003987,U02941,667.74,2024-07-09 01:00:00,1,success
T003988,U02946,2746.9,2024-03-23 07:00:00,7,success
T003989,U02946,3036.33,2024-03-31 07:00:00,7,success
T003990,U02946,6110.08,2024-03-31 07:00:00,7,success
T003991,U02946,2823.51,2024-04-22 07:00:00,7,success
T003992,U02946,1700.25,2024-04-28 07:00:00,7,success
T003993,U02946,3273.99,2024-04-12 07:00:00,7,failed
T003994,U02946,5112.98,2024-05-04 07:00:00,7,success
T003995,U02946,2637.56,2024-05-18 07:00:00,7,success
T003996,U02948,4465.68,2024-04-06 02:00:00,2,success
T003997,U02950,5151.61,2024-04-18 21:00:00,21,failed
T003998,U02950,5040.3,2024-04-21 21:00:00,21,success
T003999,U02950,6084.03,2024-04-30 21:00:00,21,success
T004000,U02950,3611.47,2024-05-18 21:00:00,21,success
T004001,U02950,4931.18,2024-04-26 21:00:00,21,success
T004002,U02950,2324.28,2024-05-03 21:00:00,21,success
T004003,U02950,5439.13,2024-06-05 21:00:00,21,success
T004004,U02954,940.49,2024-02-09 19:00:00,19,success
T004005,U02962,2829.2,2024-02-13 06:00:00,6,success
T004006,U02964,5885.3,2024-03-28 04:00:00,4,success
T004007,U02964,4195.21,2024-04-06 04:00:00,4,success
T004008,U02964,3720.32,2024-04-15 04:00:00,4,success
T004009,U02967,1008.04,2024-05-28 00:00:00,0,success
T004010,U02967,2472.07,2024-06-06 00:00:00,0,success
T004011,U02972,2582.48,2024-06-27 20:00:00,20,success
T004012,U02972,2216.79,2024-06-29 20:00:00,20,success
T004013,U02972,6108.32,2024-07-15 20:00:00,20,success
T004014,U02972,4138.72,2024-07-06 20:00:00,20,success
T004015,U02972,6594.34,2024-07-05 20:00:00,20,success
T004016,U02972,3159.59,2024-07-22 20:00:00,20,success
T004017,U02972,3456.03,2024-08-20 20:00:00,20,success
T004018,U02974,4671.45,2024-03-07 16:00:00,16,success
T004019,U02974,2666.85,2024-03-14 16:00:00,16,success
T004020,U02974,3067.11,2024-03-09 16:00:00,16,success
T004021,U02974,1894.49,2024-03-25 16:00:00,16,success
T004022,U02974,1620.49,2024-03-27 16:00:00,16,success
T004023,U02974,4737.42,2024-03-17 16:00:00,16,success
T004024,U02974,6737.38,2024-05-06 16:00:00,16,success
T004025,U02974,3601.12,2024-04-25 16:00:00,16,success
T004026,U02977,2625.14,2024-05-06 10:00:00,10,failed
T004027,U02977,3627.87,2024-05-16 10:00:00,10,success
T004028,U02977,4871.99,2024-05-26 10:00:00,10,success
T004029,U02982,4207.45,2024-02-06 09:00:00,9,failed
T004030,U02982,806.67,2024-02-13 09:00:00,9,success
T004031,U02982,1283.84,2024-02-26 09:00:00,9,success
T004032,U02982,4862.93,2024-02-24 09:00:00,9,success
T004033,U02982,1057.54,2024-03-05 09:00:00,9,pending
T004034,U02982,4018.04,2024-03-27 09:00:00,9,success
T004035,U02982,2045.44,2024-04-06 09:00:00,9,success
T004036,U02982,1840.17,2024-02-13 09:00:00,9,success
T004037,U02984,685.68,2024-05-08 03:00:00,3,failed
T004038,U02984,2735.93,2024-05-16 03:00:00,3,success
T004039,U02984,1415.76,2024-05-14 03:00:00,3,success
T004040,U02984,6502.62,2024-06-07 03:00:00,3,success
T004041,U02984,3594.75,2024-05-12 03:00:00,3,success
T004042,U02985,3689.88,2024-02-21 05:00:00,5,success
T004043,U02989,6789.73,2024-05-15 20:00:00,20,success
T004044,U02990,1474.44,2024-01-10 15:00:00,15,failed
T004045,U02990,3235.27,2024-01-15 15:00:00,15,success
T004046,U02990,3632.7,2024-01-16 15:00:00,15,failed
T004047,U02992,3251.01,2024-06-23 10:00:00,10,success
T004048,U02992,4135.33,2024-06-30 10:00:00,10,success
